U.K.'s COVID-19 death toll could be 40 percent higher than daily figure  #UK #COVID_19	1469
Coronavirus cases in Russia rise by record daily amount | Article [AMP] | Reuters	3096
Dow index rebounds more than 11% in best day since 1933 as US Congress nears coronavirus stimulus interventionist deal	2665
Airbnb raises another $1 billion in debt as coronavirus ravages travel business from	8158
Georgia man allegedly faked coronavirus diagnosis to employer, now faces federal charges 	4449
Nancy Pelosi defends decision to decline Trump admin coronavirus testing offer: 'They don't have them' - CNN 	3847
Coronavirus may have infected hundreds of thousands in L.A. County - Los Angeles TimesRead all of it.	604
#TrumpLiesAmericansDieCDC says virus survived on cruise ship for up to 17 days after passengers left.	557
US just reported its deadliest day for coronavirus patients as many states rush to reopen	528
Nurse busted for stealing dead coronavirus patient's credit card #SmartNews	9574
Coronavirus killing more than one NYC resident per hour	2091
Amazon workers test positive for covid-19 at ten U.S. warehouses	3130
Biden expands lead over Trump in Post-ABC poll as presidents coronavirus rating slips	3052
#Covid19Coronavirus death rate for New Orleans is double that of NYC	1356
Coronavirus: California unemployment could peak near 25% with 4.6 million claims filed so far	5925
Steve Muehler (www..SteveMuehler.com) - Coronavirus: European Union to contract 7.4% due to the pandemic	3319
Shkreli wants out of jail to find #CoronaVirus cure	2008
The CDC quietly updated its guidance to say that #COVID19 does not spread easily from contaminated surfaces	1564
NYC to release 300 Rikers inmates amid coronavirus pandemic	1576
Hittade lite info hr: In Ireland, France and Germany, official data on deaths includes those in care settings.	5036
Deal nearly reached on $2-trillion coronavirus stimulus bill largest by far in U.S. history	416
Pharma giant #Roche gets US go - ahead for #Covid19 antibody [ The Guardian ]	494
floats another bogus coronavirus cure and his administration scrambles to stop people from injecting disinfectant #TrumpPressBriefing #TrumpIsALaughingStock	1495
Not surprisingly, the Essentials, the Unpaid, and the Forgotten are disproportionately poor, black, and Latino CC #COVID19 #SocialEpidemiology	711
Experts say Moderna didn't produce data critical to assessing Covid-19 vaccine	2718
Kohls CEO says this is the low point of 2020, as margins take a hit from coronavirus ? #retail	6750
Far right-wing and radical Islamist groups are exploiting coronavirus turmoil #covid19	4638
Why is Trump pushing an unproven therapy in hydrochoraquine?Because he owns stock in the company	965
This is a scary read: Young and middle-aged people, barely sick with covid-19, are dying from strokes	563
Hidden Outbreaks Spread Through U.S. Cities Far Earlier Than Americans Knew.	944
Canadian Air Force jet celebrating coronavirus workers crashes into home	7327
#Trump administration cut #pandemic early warning program in September #COVID19 #CoronavirusPandemic #coronavirus #US #CoronaVirusUpdates #epidemiology	544
White House coronavirus committees include members who were never asked if they wanted to join.	8272
Nearly 3 dozen who attended event at Arkansas church test positive for coronavirus 	1614
Trump Says It's Safe;His WH Covid19 task force head Dr. Birx says it's devastatingly worrisome:	9396
With few exceptions, African nations domestic surge capacity is nonexistent, writes: #COVID19 #CoronaCrisis #coronavirus #Coronavid19 #CoronavirusOutbreak #Africa	8973
Amid coronavirus, California faces massive unemployment claims - Los Angeles Times 	966
Coronavirus has affected almost all Iranian provinces: president | Article [AMP] | Reuters	5303
Exclusive: Bayer's chloroquine donation to U.S. raises concern about FDA standards in pandemic - Reuters	2641
MARKET CRASH TOMMOROW Up to 150 million in US expected to contract coronavirus, congressional doctor says -	1413
Coronavirus has sidelined nearly 9,000 Homeland Security employees, internal report shows	5687
GOP senators sold off their stocks ahead of coronavirus economic crash, reports say 	2597
Several Italian #mafia bosses released from #prison over #coronavirus fears #Italy	4474
Two more #California counties to defy stay-at-home order, allowing businesses to open Monday #coronavirus #covid19 #MAGA	9949
Pastor Landon Spradlin died of coronavirus after Facebook post doubting its threat	2532
Pharma fraudster Martin Shkreli denied prison release after he said he could help find coronavirustreatment	7587
Covid-19's deadly new surge is in rural America as states re-open	1568
Coronavirus Economics Up to 70 million jobless Its too hard to live this year': Chinas workers struggle with coronavirus unemployment	7514
* CIA pushes back at Trump efforts to link coronavirus to Chinese laboratories	415
UK coronavirus: Death toll in England and Wales 41% higher than government figures - CNN #coronavirus	2307
Weeks into the outbreak, he literally didn't know the virus could be transmitted by asymptomatic people.	4263
FBI serves warrant on senator in investigation of stock sales linked tocoronavirus	165
Chicago's Cook County passes Queens with most coronavirus cases in US	1890
Three activists detained in China for saving coronavirus articles	2397
New impeachment hoax #draintheswamp #deepstate Intelligence officials' early alarms about possible pandemic went unheeded #fakenews Liars	79
Group behind NYC's COVID-19 field hospital run by antigay evangelist 	1182
New Jersey's coronavirus death toll surpasses that of three wars - New York Post	477
Senators Want to Know Amazon Retaliated Against Coronavirus Whistle-Blowers	7366
COVID-19 deaths in England and Wales 35% higher than early stats showed: ONS - Reuters	2311
The Philippines, among the fastest growing economies in Asia before the outbreak	1406
House passes $2 trillion emergency spending bill to combat economic impact of coronavirus, sending measure to Trump for enactment	1916
Texas, Ohio, order clinics to halt abortion procedures amid coronavirus #hootrah #yaybabies	2643
....rats....... Coronavirus stimulus: GOP bill fails in key Senate procedural vote	3658
Imagine that: air pollution (PM) kills in yet another way, by Covid19.	2389
Vote by Mail in Wisconsin Helped a Liberal Candidate, Upending... #covid19 #coronaviruscovid19 #covid19memes #fightingcovid19 #covid19italia #bajucovid19 #covid19india #covid19testing #covid19news #indonesiabebascovid19	4242
White House, Trump among first to use Abbott rapid coronavirus tests sought by communities - The Washington Post #MeFirstDonnie	4
TESTING REQUIRED TO REOPEN Antibody tests for Covid-19 wrong half the time CDC says (T or F? )	509
Exclusive: Trump axed CDC expert job in China months before virus outbreak - Reuters	248
Seems troublesome that, according to the CDC, California's death rate went BONKERS yesterday	3064
American oil crashes below $0 a barrel -- a record low Another record-breaking accomplishment. #Covid19 #TrumpVirus #MAGA	3539
Entire #seniorhome in #NewJersey, 94 people, presumed to have #coronavirus 	273
Nurses protest working coronavirus conditions, say hospitals aren't protecting them 	132
Morgan Stanley: Ford will survive coronavirus halt, stock may not have bottomed	7333
ICYMI, appears to be forcing members to return to DC to vote on the #COVID19 relief package.	4497
Business-jet maker Textron Ation furloughs thousands of US workers as coronavirus hits aerospace industry - #recession2020	5016
Coronavirus tests: CVS, Walgreens to offer free COVID-19 testing	2033
Australian app downloads underscore how far the U.S. lags on coronavirus contact tracing	8608
JPMorgan, Bank of America and other major banks suspend buybacks due to pandemic from ...	2400
As U.S. coronavirus deaths top 40,000, governors tell Trump it's too soon to reopen America - Reuters	5011
The U.S. had 2,909 people die of Covid-19 in 24 hours.And the #LiberateMAGA loons are not Very good people.	528
Germany's extensive medical network apparently helped in early stage of coronavirus	6322
Surge in speeding, reckless driving in America during pandemicWe have had half the traffic and twice as many fatalities	9993
United Airlines loses $1.7 billion in first quarter as bookings plunged in coronavirus pandemic from	7498
US intelligence documents accuse #XiJinping in China of covering up coronavirus outbreak severity to hoard supplies -	3010
Trump latest bizarre comments prompt doctors, and even , to warn against injecting disinfectants to prevent #COVID19 	750
Coronavirus prompts suspension of California plastic bag ban for 60 days #plasticpollution #plasticpollutes #environment #coronavirus	4124
Incarcerated Black women are at higher risk for coronavirus and face a myriad of other challenges during the pandemic.	6237
Fact check: Flu shot, coronavirus not connected, medical experts say	9955
Kushner Firm Built Coronavirus Website Trump Promised - The AtlanticAdd it to the list - Conflict of Interest	149
Coronavirus: EU countries deny bailouts to firms linked to tax havens	3280
White House rejects bailout for Postal Service battered by coronavirus - The Washington Post will do anything to destroy #VoteByMail	1330
U.S. 'wasted' months before preparing for virus pandemic #COVID19 #PPE	247
Trump readies push to slash corporate regulations as major part of its coronavirus economic recovery plan	1371
Nearly 1 in 10 nursing homes nationwide report coronavirus outbreaks	2664
Cttale gridlock: EU border dleays add to coronavirus strain on meat trade	7049
Trump does not wear coronavirus mask at Honeywell factory #Trump#CNBC#Roboinfo0.120#Robotex group	3901
